node_id,name,in_degree,out_degree,betweenness_centrality,clustering_coefficient,source_center,src_delay_minutes,src_sla_breaches,src_trips,destination_center,dest_delay_minutes,dest_sla_breaches,dest_trips,total_delay_minutes,total_sla_breaches,total_trips_handled,betweenness_rank,delay_rank,composite_rank
IND385535AAA,Deesa_HawaiPlr_DC (Gujarat),1,1,0.00040422742627605087,1.0,IND385535AAA,941.0,12.0,12.0,IND385535AAA,136.0,10.0,10.0,1077.0,22.0,22.0,729.0,473.0,601.0
IND842003AAB,Jabalpur_Adhartal_IP (Madhya Pradesh),5,8,0.011724973170395335,0.06060606060606061,IND842003AAB,2201.0,25.0,25.0,IND842003AAB,3682.0,16.0,16.0,5883.0,41.0,41.0,28.0,77.0,52.5
IND700028AAB,CCU_DumDum_DPC (West Bengal),1,1,0.0,0.0,IND700028AAB,563.0,8.0,8.0,IND700028AAB,1170.0,22.0,22.0,1733.0,30.0,30.0,1290.0,279.0,784.5
IND560099AAB,Bengaluru_Bomsndra_HB (Karnataka),11,15,0.0029562253778884803,0.1503267973856209,IND560099AAB,17113.0,287.0,343.0,IND560099AAB,13973.0,236.0,264.0,31086.0,523.0,607.0,135.0,19.0,77.0
IND362150AAA,Talala_SsnRdDPP_D (Gujarat),1,1,1.783356292394342e-05,0.0,IND362150AAA,372.0,8.0,8.0,IND362150AAA,399.0,8.0,8.0,771.0,16.0,16.0,785.5,631.5,708.5
IND362265AAA,Veraval_DC (Gujarat),2,1,1.783356292394342e-05,0.0,IND362265AAA,557.0,11.0,11.0,IND362265AAA,172.0,6.0,6.0,729.0,17.0,17.0,785.5,663.0,724.25
IND362560AAA,Una_Mamlatdr_DC (Gujarat),1,1,1.783356292394342e-05,0.0,IND362560AAA,399.0,8.0,8.0,IND362560AAA,353.0,12.0,12.0,752.0,20.0,20.0,785.5,645.0,715.25
IND362720AAA,Kodinar_NCplxDPP_D (Gujarat),1,1,1.783356292394342e-05,0.0,IND362720AAA,353.0,12.0,12.0,IND362720AAA,557.0,11.0,11.0,910.0,23.0,23.0,785.5,554.0,669.75
IND571111AAB,Gundlupet_Swamylyt_D (Karnataka),1,1,0.0008278736210692847,0.0,IND571111AAB,163.0,7.0,7.0,IND571111AAB,158.0,6.0,6.0,321.0,13.0,13.0,382.0,1091.5,736.75
IND571124AAA,Tirumakudalu_Narasipr_D (Karnataka),1,1,7.926027966197077e-06,1.0,IND571124AAA,1042.0,8.0,8.0,IND571124AAA,128.0,7.0,7.0,1170.0,15.0,15.0,827.0,430.0,628.5
IND571313AAB,Chamarjngr_BrDbleRd_D (Karnataka),1,1,0.0004169090710219662,0.0,IND571313AAB,216.0,4.0,7.0,IND571313AAB,163.0,7.0,7.0,379.0,11.0,14.0,554.0,1012.0,783.0
IND571430AAA,Malavalli_SulthnRd_D (Karnataka),2,1,0.00041889057801351546,0.3333333333333333,IND571430AAA,128.0,7.0,7.0,IND571430AAA,160.0,2.0,8.0,288.0,9.0,15.0,552.0,1127.0,839.5
IND571440AAA,Kollegala_NarsipuraRd_D (Karnataka),1,1,5.944520974647807e-06,0.0,IND571440AAA,37.0,1.0,7.0,IND571440AAA,216.0,4.0,7.0,253.0,5.0,14.0,842.0,1177.5,1009.75
IND570020AAA,Mysore_Yadvgiri_IP (Karnataka),3,3,0.002887848289483905,0.06666666666666667,IND570020AAA,836.0,17.0,17.0,IND570020AAA,2630.0,23.0,23.0,3466.0,40.0,40.0,136.0,141.0,138.5
IND571105AAA,Hunsur_RatnaDPP_D (Karnataka),0,1,0.0,0.0,IND571105AAA,246.0,8.0,8.0,0,0.0,0.0,0.0,246.0,8.0,8.0,1290.0,1190.0,1240.0
IND571114AAA,HDKote_BegurRD_D (Karnataka),1,1,6.340822372957661e-06,0.0,IND571114AAA,987.0,6.0,6.0,IND571114AAA,220.0,6.0,6.0,1207.0,12.0,12.0,836.5,412.5,624.5
IND571213AAA,Gonikoppal_Thomas_D (Karnataka),1,1,3.5667125847886842e-06,0.0,IND571213AAA,220.0,6.0,6.0,IND571213AAA,246.0,8.0,8.0,466.0,14.0,14.0,872.5,907.5,890.0
IND384265AAB,Patan_Central_D_2 (Gujarat),1,2,0.0012217972109892794,0.3333333333333333,IND384265AAB,251.0,7.0,8.0,IND384265AAB,63.0,4.0,7.0,314.0,11.0,15.0,317.0,1100.5,708.75
IND385320AAA,Bhabhar_TirupDPP_D (Gujarat),1,1,0.0,1.0,IND385320AAA,-66.0,0.0,12.0,IND385320AAA,157.0,6.0,7.0,91.0,6.0,19.0,1290.0,1421.0,1355.5
IND530012AAC,Vizag_Gajuwaka_L (Andhra Pradesh),0,2,0.0,1.0,IND530012AAC,994.0,5.0,5.0,0,0.0,0.0,0.0,994.0,5.0,5.0,1290.0,506.0,898.0
IND533106AAA,Rajamundry_AtoNgrRd_I (Andhra Pradesh),8,8,0.00627947781980624,0.15555555555555556,IND533106AAA,6468.0,38.0,38.0,IND533106AAA,6470.0,39.0,39.0,12938.0,77.0,77.0,61.0,37.0,49.0
IND403726AAA,Goa_Hub (Goa),4,6,0.007234241886370508,0.1111111111111111,IND403726AAA,7582.0,42.0,42.0,IND403726AAA,12112.0,43.0,43.0,19694.0,85.0,85.0,50.0,25.0,37.5
IND416510AAA,Sawantwadi_LaxmiNgr_D (Maharashtra),2,2,0.001222589813785899,0.0,IND416510AAA,823.0,14.0,14.0,IND416510AAA,5038.0,8.0,8.0,5861.0,22.0,22.0,307.0,80.0,193.5
IND416602AAC,Kankavali_NrdawDPP_D (Maharashtra),1,1,0.000807662249755482,0.0,IND416602AAC,2919.0,7.0,7.0,IND416602AAC,423.0,6.0,6.0,3342.0,13.0,13.0,530.5,143.0,336.75
IND462001AAA,Bhopal_Old City (Madhya Pradesh),2,1,0.0004046237276743608,0.0,IND462001AAA,892.0,16.0,16.0,IND462001AAA,95.0,3.0,3.0,987.0,19.0,19.0,683.0,510.0,596.5
IND131028AAB,Sonipat_Kundli_H (Haryana),19,18,0.04429451915735979,0.034482758620689655,IND131028AAB,18814.0,198.0,200.0,IND131028AAB,41820.0,259.0,262.0,60634.0,457.0,462.0,7.0,10.0,8.5
IND244001AAA,Moradabad_DC (Uttar Pradesh),1,1,0.0036523136868236127,1.0,IND244001AAA,851.0,9.0,9.0,IND244001AAA,2820.0,13.0,13.0,3671.0,22.0,22.0,102.0,127.0,114.5
IND263153AAB,Rudrapur_UdhamNgr_H (Uttarakhand),6,5,0.007284812303731733,0.05555555555555555,IND263153AAB,3995.0,39.0,39.0,IND263153AAB,3231.0,30.0,32.0,7226.0,69.0,71.0,49.0,69.0,59.0
IND383001AAA,Himmatnagar_DC (Gujarat),1,1,0.0008183623875098481,0.0,IND383001AAA,97.0,4.0,8.0,IND383001AAA,247.0,8.0,8.0,344.0,12.0,16.0,419.5,1051.5,735.5
IND383255AAB,Khedbrahma_Patelfli_D (Gujarat),1,1,0.0008080585511537918,0.0,IND383255AAB,397.0,4.0,7.0,IND383255AAB,186.0,4.0,8.0,583.0,8.0,15.0,523.5,779.0,651.25
IND383315AAC,Modasa_Central_D_1 (Gujarat),1,1,0.00081321046933182,0.0,IND383315AAC,186.0,4.0,8.0,IND383315AAC,97.0,4.0,8.0,283.0,8.0,16.0,465.0,1137.0,801.0
IND832109AAB,Jamshedpur_Central_I_3 (Jharkhand),1,1,0.0,0.0,IND832109AAB,2413.0,15.0,15.0,IND832109AAB,1073.0,9.0,9.0,3486.0,24.0,24.0,1290.0,138.0,714.0
IND605010AAB,Pondicherry_Vasanthm_I (Pondicherry),2,3,0.007286397509324972,0.0,IND605010AAB,605.0,16.0,18.0,IND605010AAB,2275.0,23.0,23.0,2880.0,39.0,41.0,48.0,170.0,109.0
IND607001AAA,Cuddalore_KtsiGrsm_D (Tamil Nadu),1,1,0.0028561441776191166,0.0,IND607001AAA,298.0,10.0,10.0,IND607001AAA,245.0,11.0,11.0,543.0,21.0,21.0,139.0,830.0,484.5
IND608001AAA,Chidambaram_ARBNorth_DC (Tamil Nadu),1,1,0.0028509922594410885,0.0,IND608001AAA,170.0,7.0,7.0,IND608001AAA,298.0,10.0,10.0,468.0,17.0,17.0,141.0,903.5,522.25
IND609110AAA,Sirkazhi_Pngktgudi_D (Tamil Nadu),1,1,0.0028458403412630604,0.0,IND609110AAA,194.0,7.0,7.0,IND609110AAA,170.0,7.0,7.0,364.0,14.0,14.0,143.0,1033.5,588.25
IND609602AAA,Karaikal_Thalthru_DC (Pondicherry),1,1,0.0028406884230850324,0.0,IND609602AAA,349.0,10.0,10.0,IND609602AAA,194.0,7.0,7.0,543.0,17.0,17.0,144.0,830.0,487.0
IND610001AAA,Thiruvarur_Bypasrd_D (Tamil Nadu),2,2,0.003639235740679388,0.16666666666666666,IND610001AAA,1555.0,22.0,22.0,IND610001AAA,936.0,22.0,22.0,2491.0,44.0,44.0,106.0,202.0,154.0
IND611001AAA,Nagapttinm_Sttyapar_D (Tamil Nadu),1,1,0.0028355365049070043,0.0,IND611001AAA,247.0,10.0,10.0,IND611001AAA,349.0,10.0,10.0,596.0,20.0,20.0,145.0,762.5,453.75
IND600056AAB,MAA_Poonamallee_HB (Tamil Nadu),18,18,0.040920665285354436,0.05928853754940711,IND600056AAB,18398.0,222.0,222.0,IND600056AAB,29924.0,186.0,186.0,48322.0,408.0,408.0,10.0,15.0,12.5
IND388121AAA,Anand_VUNagar_DC (Gujarat),1,1,0.000409379344454079,1.0,IND388121AAA,157.0,6.0,6.0,IND388121AAA,39.0,1.0,1.0,196.0,7.0,7.0,618.5,1255.0,936.75
IND388620AAB,Khambhat_MotvdDPP_D (Gujarat),1,1,0.0004042274262760509,1.0,IND388620AAB,274.0,8.0,8.0,IND388620AAB,157.0,6.0,6.0,431.0,14.0,14.0,708.5,952.0,830.25
IND413517AAA,Udgir_NlgaonRd_D (Maharashtra),2,2,0.00081321046933182,0.6666666666666666,IND413517AAA,339.0,3.0,3.0,IND413517AAA,424.0,5.0,5.0,763.0,8.0,8.0,465.0,637.0,551.0
IND413531AAA,Latur_Srnwsngr_D (Maharashtra),1,1,0.0,1.0,IND413531AAA,273.0,4.0,4.0,IND413531AAA,592.0,4.0,4.0,865.0,8.0,8.0,1290.0,577.0,933.5
IND431717AAA,Degloor_Busstand_D (Maharashtra),1,1,0.0,1.0,IND431717AAA,736.0,2.0,2.0,IND431717AAA,158.0,2.0,2.0,894.0,4.0,4.0,1290.0,561.5,925.75
IND387001AAA,Nadiad_DC (Gujarat),1,1,0.000409379344454079,1.0,IND387001AAA,207.0,9.0,9.0,IND387001AAA,111.0,6.0,6.0,318.0,15.0,15.0,618.5,1096.0,857.25
IND388220AAA,Umreth_Dakor_DC (Gujarat),1,1,0.0004042274262760509,1.0,IND388220AAA,257.0,9.0,9.0,IND388220AAA,207.0,9.0,9.0,464.0,18.0,18.0,708.5,910.0,809.25
IND388320AAA,Anand_Vaghasi_IP (Gujarat),4,3,0.003264730919276576,0.2,IND388320AAA,363.0,13.0,13.0,IND388320AAA,1094.0,36.0,38.0,1457.0,49.0,51.0,118.0,336.0,227.0
IND560083AAB,Bengaluru_Bnnrghta_L (Karnataka),2,2,5.944520974647807e-07,0.6666666666666666,IND560083AAB,1174.0,24.0,25.0,IND560083AAB,1626.0,38.0,40.0,2800.0,62.0,65.0,946.5,176.0,561.25
IND605601AAA,Villupuram_Thirumtr_IP (Tamil Nadu),3,3,0.004865788568448385,0.0,IND605601AAA,1206.0,24.0,24.0,IND605601AAA,1710.0,23.0,23.0,2916.0,47.0,47.0,76.0,166.0,121.0
IND606003AAA,Virudhchlm_SelamRd_D (Tamil Nadu),1,1,0.0016248357330704006,0.0,IND606003AAA,99.0,11.0,11.0,IND606003AAA,340.0,11.0,12.0,439.0,22.0,23.0,237.0,939.0,588.0
IND606105AAA,Pennadam_EastmnRD_D (Tamil Nadu),1,1,0.0016196838148923726,0.0,IND606105AAA,380.0,11.0,11.0,IND606105AAA,99.0,11.0,11.0,479.0,22.0,22.0,247.5,893.5,570.5
IND606201AAC,Chinnasalem_VkotRoad_D (Tamil Nadu),1,1,0.0016145318967143445,0.0,IND606201AAC,1078.0,12.0,12.0,IND606201AAC,380.0,11.0,11.0,1458.0,23.0,23.0,256.5,335.0,295.75
IND607106AAA,Panruti_GandhiRd_D (Tamil Nadu),1,1,0.0016351395694264568,0.0,IND607106AAA,198.0,12.0,12.0,IND607106AAA,304.0,12.0,12.0,502.0,24.0,24.0,212.5,867.0,539.75
IND607801AAA,Neyveli_NJVNgr_D (Tamil Nadu),1,1,0.0016299876512484287,0.0,IND607801AAA,340.0,11.0,12.0,IND607801AAA,198.0,12.0,12.0,538.0,23.0,24.0,223.5,837.0,530.25
IND723101AAA,Purulia_GariDPP_D (West Bengal),1,1,0.002824043764356018,0.0,IND723101AAA,516.0,13.0,13.0,IND723101AAA,443.0,14.0,14.0,959.0,27.0,27.0,149.5,533.0,341.25
IND723130AAA,Hura_Central_D_1 (West Bengal),3,2,0.004057333715896283,0.1,IND723130AAA,1130.0,16.0,18.0,IND723130AAA,2651.0,12.0,17.0,3781.0,28.0,35.0,90.0,122.0,106.0
IND723133AAA,Rghunthpur_barkarRd_D (West Bengal),2,1,0.0004042274262760509,0.6666666666666666,IND723133AAA,273.0,7.0,12.0,IND723133AAA,341.0,10.0,10.0,614.0,17.0,22.0,708.5,748.0,728.25
IND723202AAA,Jhalda_GMukrDPP_D (West Bengal),1,1,0.00281889184617799,0.0,IND723202AAA,2320.0,13.0,13.0,IND723202AAA,516.0,13.0,13.0,2836.0,26.0,26.0,153.5,173.0,163.25
IND462011AAA,Bhopal MP Nagar (Madhya Pradesh),1,1,0.0,0.0,IND462011AAA,165.0,10.0,10.0,IND462011AAA,477.0,19.0,19.0,642.0,29.0,29.0,1290.0,723.5,1006.75
IND751002AAB,Bhubaneshwar_Hub (Orissa),12,6,0.01828772190698401,0.11428571428571428,IND751002AAB,27893.0,65.0,65.0,IND751002AAB,46632.0,73.0,73.0,74525.0,138.0,138.0,19.0,9.0,14.0
IND211008AAA,Allahabad_Central_D_3 (Uttar Pradesh),0,1,0.0,0.0,IND211008AAA,2559.0,6.0,6.0,0,0.0,0.0,0.0,2559.0,6.0,6.0,1290.0,194.0,742.0
IND732138AAA,Bamangola_Central_D_1 (West Bengal),1,3,0.0012321010473453355,0.3333333333333333,IND732138AAA,310.0,6.0,6.0,IND732138AAA,137.0,2.0,2.0,447.0,8.0,8.0,274.0,928.5,601.25
IND400102AAC,Mumbai_Jogshwri_I (Maharashtra),1,2,0.00040977564585238885,0.0,IND400102AAC,2227.0,25.0,25.0,IND400102AAC,3020.0,39.0,39.0,5247.0,64.0,64.0,592.0,96.0,344.0
IND124112AAA,Meham_GModDPP_D (Haryana),1,2,0.0,1.0,IND124112AAA,199.0,5.0,5.0,IND124112AAA,615.0,5.0,5.0,814.0,10.0,10.0,1290.0,610.5,950.25
IND635601AAB,Tiruppattur_KoilStrt_D (Tamil Nadu),1,1,0.0,0.0,IND635601AAB,873.0,7.0,7.0,IND635601AAB,214.0,7.0,7.0,1087.0,14.0,14.0,1290.0,466.0,878.0
IND635802AAB,Ambur_Central_D_2 (Tamil Nadu),3,2,0.0008136067707301299,0.5,IND635802AAB,958.0,13.0,13.0,IND635802AAB,1023.0,12.0,13.0,1981.0,25.0,26.0,447.0,246.0,346.5
IND400015AAB,Mumbai_CotnGren_M (Maharashtra),1,2,0.0,1.0,IND400015AAB,1338.0,19.0,19.0,IND400015AAB,767.0,16.0,16.0,2105.0,35.0,35.0,1290.0,231.0,760.5
IND246149AAA,Kotdwara_Nzbadrd_D (Uttarakhand),1,1,0.0,0.0,IND246149AAA,1290.0,11.0,11.0,IND246149AAA,1311.0,13.0,13.0,2601.0,24.0,24.0,1290.0,189.0,739.5
IND249407AAA,Haridwar (Uttarakhand),4,3,0.0020298557621430714,0.16666666666666666,IND249407AAA,5908.0,37.0,37.0,IND249407AAA,5195.0,34.0,34.0,11103.0,71.0,71.0,189.0,44.0,116.5
IND502110AAA,Medak_Dwaraka_D (Telangana),1,1,0.0016196838148923726,0.0,IND502110AAA,203.0,11.0,14.0,IND502110AAA,378.0,14.0,14.0,581.0,25.0,28.0,247.5,787.5,517.5
IND502313AAA,Narsapur_Xroad_D (Telangana),1,1,0.0016145318967143445,0.0,IND502313AAA,232.0,5.0,5.0,IND502313AAA,203.0,11.0,14.0,435.0,16.0,19.0,256.5,944.0,600.25
IND503111AAC,Kamareddy_Devenply_I (Telangana),3,3,0.004056144811701354,0.16666666666666666,IND503111AAC,2762.0,29.0,29.0,IND503111AAC,457.0,8.0,9.0,3219.0,37.0,38.0,91.0,151.0,121.0
IND503122AAA,Yellareddy_JKRoad_D (Telangana),1,1,0.0016248357330704006,0.0,IND503122AAA,378.0,14.0,14.0,IND503122AAA,252.0,15.0,15.0,630.0,29.0,29.0,237.0,735.0,486.0
IND503185AAA,Bodhan_SuryaDPP_D (Telangana),1,1,0.0016351395694264568,0.0,IND503185AAA,233.0,14.0,14.0,IND503185AAA,787.0,15.0,15.0,1020.0,29.0,29.0,212.5,495.0,353.75
IND503187AAA,Banswada_Menagrdn_D (Telangana),1,1,0.0016299876512484287,0.0,IND503187AAA,252.0,15.0,15.0,IND503187AAA,233.0,14.0,14.0,485.0,29.0,29.0,223.5,888.0,555.75
IND363310AAB,Dhrangadhra_NvygRDPP_D (Gujarat),2,1,0.002019551925787015,0.6666666666666666,IND363310AAB,571.0,9.0,9.0,IND363310AAB,281.0,7.0,8.0,852.0,16.0,17.0,196.0,588.0,392.0
IND363330AAB,Halvad_CrossRD_D (Gujarat),1,1,0.0,1.0,IND363330AAB,163.0,6.0,7.0,IND363330AAB,333.0,6.0,7.0,496.0,12.0,14.0,1290.0,872.0,1081.0
IND370201AAA,Gandhidham_Sector1A_IP (Gujarat),2,2,0.0020298557621430714,0.3333333333333333,IND370201AAA,451.0,7.0,8.0,IND370201AAA,2515.0,13.0,13.0,2966.0,20.0,21.0,189.0,163.0,176.0
IND583227AAA,Gangavathi_PhrmPlza_D (Karnataka),1,1,0.000409379344454079,1.0,IND583227AAA,297.0,10.0,10.0,IND583227AAA,335.0,11.0,11.0,632.0,21.0,21.0,618.5,734.0,676.25
IND583231AAA,Koppal_Banikatt_D (Karnataka),1,1,0.0004042274262760509,1.0,IND583231AAA,350.0,10.0,10.0,IND583231AAA,297.0,10.0,10.0,647.0,20.0,20.0,708.5,719.0,713.75
IND174021AAA,Ghumarwin_Gndhichk_D (Himachal Pradesh),0,1,0.0,0.0,IND174021AAA,336.0,11.0,11.0,0,0.0,0.0,0.0,336.0,11.0,11.0,1290.0,1069.0,1179.5
IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),1,1,0.0008100400581453412,0.0,IND175015AAA,10937.0,13.0,13.0,IND175015AAA,855.0,11.0,11.0,11792.0,24.0,24.0,491.0,41.0,266.0
IND176048AAA,Jahu_Sulgwan_D (Himachal Pradesh),1,1,0.00040541633047098046,0.0,IND176048AAA,855.0,11.0,11.0,IND176048AAA,336.0,11.0,11.0,1191.0,22.0,22.0,664.5,422.0,543.25
IND721253AAC,ChandroknaRD_Central_DPP_3 (West Bengal),1,1,0.0004050200290726706,0.0,IND721253AAC,562.0,9.0,9.0,IND721253AAC,407.0,5.0,5.0,969.0,14.0,14.0,677.0,526.5,601.75
IND721306AAA,Kharagpur_DC (West Bengal),3,3,0.004059315222887832,0.06666666666666667,IND721306AAA,793.0,16.0,16.0,IND721306AAA,1644.0,19.0,19.0,2437.0,35.0,35.0,89.0,206.0,147.5
IND721501AAC,AmaDubi_Bulabeda_D (West Bengal),0,1,0.0,0.0,IND721501AAC,407.0,5.0,5.0,0,0.0,0.0,0.0,407.0,5.0,5.0,1290.0,980.5,1135.25
IND282001AAF,Agra_Central_D_3 (Uttar Pradesh),0,1,0.0,0.0,IND282001AAF,356.0,12.0,12.0,0,0.0,0.0,0.0,356.0,12.0,12.0,1290.0,1038.0,1164.0
IND261001AAA,Sitapur_Chowk_D (Uttar Pradesh),1,1,1.1889041949295614e-06,0.0,IND261001AAA,715.0,14.0,14.0,IND261001AAA,727.0,13.0,13.0,1442.0,27.0,27.0,921.0,340.0,630.5
IND261201AAB,Biswan_PatelNGR_D (Uttar Pradesh),0,1,0.0,0.0,IND261201AAB,727.0,13.0,13.0,0,0.0,0.0,0.0,727.0,13.0,13.0,1290.0,666.5,978.25
IND262701AAA,Lakhimpur_Maheva_D (Uttar Pradesh),1,1,1.5852055932394153e-06,0.0,IND262701AAA,413.0,14.0,14.0,IND262701AAA,715.0,14.0,14.0,1128.0,28.0,28.0,907.5,443.0,675.25
IND262802AAA,Gola_BkgnRoad_D (Uttar Pradesh),1,1,1.1889041949295614e-06,0.0,IND262802AAA,1683.0,15.0,15.0,IND262802AAA,413.0,14.0,14.0,2096.0,29.0,29.0,921.0,234.0,577.5
IND403702AAA,Canacona_CharRsta_D (Goa),1,1,0.0,1.0,IND403702AAA,2213.0,8.0,8.0,IND403702AAA,317.0,8.0,8.0,2530.0,16.0,16.0,1290.0,197.0,743.5
IND396321AAA,Bilimora_DC (Gujarat),2,2,9.907534957746346e-06,0.0,IND396321AAA,377.0,17.0,17.0,IND396321AAA,276.0,10.0,10.0,653.0,27.0,27.0,814.5,716.0,765.25
IND673592AAA,SultnBthry_Kollgpra_D (Kerala),2,3,0.0012162489914129414,0.16666666666666666,IND673592AAA,3323.0,24.0,24.0,IND673592AAA,1007.0,18.0,18.0,4330.0,42.0,42.0,345.0,114.0,229.5
IND226004AAA,Lucknow_Hub (Uttar Pradesh),0,2,0.0,0.0,IND226004AAA,286.0,5.0,5.0,0,0.0,0.0,0.0,286.0,5.0,5.0,1290.0,1133.5,1211.75
IND560058AAB,Bengaluru_Peenya_IP (Karnataka),3,3,1.0568037288262768e-06,0.8333333333333334,IND560058AAB,923.0,39.0,56.0,IND560058AAB,1481.0,47.0,68.0,2404.0,86.0,124.0,929.0,210.0,569.5
IND632006AAA,Vellore_GndhiNgr_IP (Tamil Nadu),3,5,0.0032954442776455904,0.23809523809523808,IND632006AAA,2540.0,39.0,40.0,IND632006AAA,2226.0,30.0,30.0,4766.0,69.0,70.0,115.0,106.0,110.5
IND781018AAB,Guwahati_Hub (Assam),15,14,0.043946467611556676,0.030303030303030304,IND781018AAB,38118.0,66.0,72.0,IND781018AAB,19647.0,61.0,70.0,57765.0,127.0,142.0,8.0,11.0,9.5
IND000000AFT,Mumbai_Sanpada_I (Maharashtra),5,8,0.004065656045260791,0.07142857142857142,IND000000AFT,1360.0,50.0,50.0,IND000000AFT,4177.0,103.0,103.0,5537.0,153.0,153.0,87.0,91.0,89.0
IND370001AAA,Bhuj_DC (Gujarat),2,3,0.000810436359543651,0.3333333333333333,IND370001AAA,1467.0,11.0,11.0,IND370001AAA,1034.0,13.0,13.0,2501.0,24.0,24.0,488.0,200.0,344.0
IND370110AAA,Anjar_DC (Gujarat),1,2,0.0,1.0,IND370110AAA,407.0,11.0,11.0,IND370110AAA,1031.0,4.0,4.0,1438.0,15.0,15.0,1290.0,341.0,815.5
IND736135AAA,Dinhata_WrdN4DPP_D (West Bengal),1,2,1.5852055932394153e-06,0.0,IND736135AAA,434.0,11.0,11.0,IND736135AAA,321.0,8.0,8.0,755.0,19.0,19.0,907.5,644.0,775.75
IND400072AAC,BOM_Sakinaka_RP (Maharashtra),0,1,0.0,0.0,IND400072AAC,472.0,12.0,12.0,0,0.0,0.0,0.0,472.0,12.0,12.0,1290.0,898.5,1094.25
IND786181AAC,Margherita_CivilHPL_D (Assam),3,3,0.0020298557621430714,0.16666666666666666,IND786181AAC,2598.0,22.0,22.0,IND786181AAC,3228.0,15.0,15.0,5826.0,37.0,37.0,189.0,82.0,135.5
IND401501AAA,Boisar_OstwlEmp_D (Maharashtra),1,1,0.0,0.0,IND401501AAA,337.0,10.0,10.0,IND401501AAA,1703.0,10.0,10.0,2040.0,20.0,20.0,1290.0,239.5,764.75
IND401602AAA,Dahanu_KetyDPP_D (Maharashtra),1,1,0.0,0.0,IND401602AAA,1703.0,10.0,10.0,IND401602AAA,337.0,10.0,10.0,2040.0,20.0,20.0,1290.0,239.5,764.75
IND530026AAA,Vizag_Gajuwaka (Andhra Pradesh),0,1,0.0,0.0,IND530026AAA,250.0,4.0,4.0,0,0.0,0.0,0.0,250.0,4.0,4.0,1290.0,1183.0,1236.5
IND531036AAA,Chodavaram_BaljiDPP_D (Andhra Pradesh),1,1,0.0004050200290726706,0.0,IND531036AAA,206.0,4.0,4.0,IND531036AAA,250.0,4.0,4.0,456.0,8.0,8.0,677.0,918.0,797.5
IND784001AAA,Tezpur_Mhbhirab_D (Assam),3,4,0.0014276757874112484,0.19047619047619047,IND784001AAA,787.0,6.0,6.0,IND784001AAA,1443.0,7.0,7.0,2230.0,13.0,13.0,264.0,223.0,243.5
IND790001AAB,Bomdila_CTRoad_D (Arunachal Pradesh),0,1,0.0,0.0,IND790001AAB,726.0,1.0,1.0,0,0.0,0.0,0.0,726.0,1.0,1.0,1290.0,668.0,979.0
IND516101AAA,Koduru_MGRoad_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND516101AAA,478.0,12.0,12.0,IND516101AAA,729.0,13.0,13.0,1207.0,25.0,25.0,872.5,412.5,642.5
IND516115AAA,Rajampet_RSRoad_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND516115AAA,1092.0,11.0,11.0,IND516115AAA,478.0,12.0,12.0,1570.0,23.0,23.0,872.5,313.0,592.75
IND517501AAB,Tirupati_Balajicly_I (Andhra Pradesh),2,2,9.511233559436491e-06,0.0,IND517501AAB,948.0,25.0,25.0,IND517501AAB,2233.0,24.0,24.0,3181.0,49.0,49.0,816.5,154.0,485.25
IND517583AAA,Puttur_Artmclny_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND517583AAA,729.0,13.0,13.0,IND517583AAA,396.0,13.0,13.0,1125.0,26.0,26.0,872.5,445.0,658.75
IND517644AAA,Sriklahsti_SDKNgr_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND517644AAA,417.0,11.0,11.0,IND517644AAA,552.0,12.0,12.0,969.0,23.0,23.0,872.5,526.5,699.5
IND524101AAB,Gudur_Bngisheb_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND524101AAB,1141.0,13.0,13.0,IND524101AAB,264.0,11.0,11.0,1405.0,24.0,24.0,872.5,347.5,610.0
IND524132AAA,Venktagiri_TirupthiRd_D (Andhra Pradesh),1,1,3.5667125847886842e-06,0.0,IND524132AAA,264.0,11.0,11.0,IND524132AAA,417.0,11.0,11.0,681.0,22.0,22.0,872.5,697.5,785.0
IND402107AAA,Pen_BljiMrkt_D (Maharashtra),1,1,3.963013983098538e-07,1.0,IND402107AAA,459.0,11.0,11.0,IND402107AAA,728.0,8.0,8.0,1187.0,19.0,19.0,964.5,424.0,694.25
IND402109AAA,Roha_DataSagr_D (Maharashtra),1,1,3.963013983098538e-07,1.0,IND402109AAA,653.0,13.0,13.0,IND402109AAA,459.0,11.0,11.0,1112.0,24.0,24.0,964.5,453.0,708.75
IND402301AAA,Mahad_Govndsgr_D (Maharashtra),1,1,3.963013983098538e-07,1.0,IND402301AAA,728.0,8.0,8.0,IND402301AAA,653.0,13.0,13.0,1381.0,21.0,21.0,964.5,352.5,658.5
IND712311AAA,Kolkata_Dankuni_HB (West Bengal),21,21,0.09101796287326296,0.03908045977011494,IND712311AAA,51719.0,212.0,212.0,IND712311AAA,93786.0,162.0,162.0,145505.0,374.0,374.0,3.0,4.0,3.5
IND380021AAA,AMD_Rakhial (Gujarat),0,1,0.0,0.0,IND380021AAA,1334.0,21.0,21.0,0,0.0,0.0,0.0,1334.0,21.0,21.0,1290.0,369.5,829.75
