source_center,source_name,destination_center,destination_name,median_delay_ratio,total_delay_minutes,sla_breach_count,total_trips
IND131028AAB,Sonipat_Kundli_H (Haryana),IND136118AAA,Kurukshetra_DC (Haryana),1.9684210526315788,1634,15,15
IND131028AAB,Sonipat_Kundli_H (Haryana),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.746212121212121,2624,26,26
IND131028AAB,Sonipat_Kundli_H (Haryana),IND201204AAA,Modinagar_SikriKla_DC (Uttar Pradesh),2.046511627906977,337,7,7
IND131028AAB,Sonipat_Kundli_H (Haryana),IND244001AAA,Moradabad_DC (Uttar Pradesh),1.7,2820,13,13
IND131028AAB,Sonipat_Kundli_H (Haryana),IND244235AAA,Gajraula_JawaharN_D (Uttar Pradesh),1.6311475409836065,1348,15,15
IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAA,Roorkee_Dc (Uttarakhand),1.8085106382978724,357,3,3
IND131028AAB,Sonipat_Kundli_H (Haryana),IND247667AAB,Roorkee_IOTCEncl_L (Uttarakhand),1.8657976226151236,1227,10,10
IND131028AAB,Sonipat_Kundli_H (Haryana),IND248001AAD,Dehradun_Nirjanpur_L (Uttarakhand),1.863849765258216,185,1,1
IND131028AAB,Sonipat_Kundli_H (Haryana),IND249407AAA,Haridwar (Uttarakhand),1.856353591160221,156,1,1
IND131028AAB,Sonipat_Kundli_H (Haryana),IND250002AAA,Meerut (Uttar Pradesh),1.7837837837837838,59,1,1
IND131028AAB,Sonipat_Kundli_H (Haryana),IND250609AAA,Baghpat_Barout_D (Uttar Pradesh),2.8260869565217392,43,1,1
IND131028AAB,Sonipat_Kundli_H (Haryana),IND250611AAA,Baraut_SrnprHwy_D (Uttar Pradesh),3.4084084084084085,178,2,2
IND131028AAB,Sonipat_Kundli_H (Haryana),IND251001AAA,Muzaffrngr_MhmodNgr_D (Uttar Pradesh),1.91013437849944,866,10,10
IND131301AAA,Gohana_DvlalDPP_D (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),2.9609756097560975,161,2,2
IND132001AAA,Karnal (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),3.616883116883117,405,2,2
IND132001AAA,Karnal (Haryana),IND132103AAA,Panipat (Haryana),3.057142857142857,73,1,1
IND132001AAA,Karnal (Haryana),IND132103AAB,Panipat_PC (Haryana),9.593614718614718,494,2,2
IND132103AAA,Panipat (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),2.864406779661017,328,3,3
IND132103AAA,Panipat (Haryana),IND132001AAA,Karnal (Haryana),1.7935435435435436,111,4,4
IND132103AAB,Panipat_PC (Haryana),IND131028AAB,Sonipat_Kundli_H (Haryana),4.023255813953488,625,5,5
IND133004AAA,Ambala (Haryana),IND135001AAA,YamunaNagar_DC (Haryana),1.6071428571428572,177,5,5
IND134102AAA,Kalka_Pinjore_DC (Haryana),IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),2.6,303,11,11
IND134109AAA,Chandigarh_Panchkula (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),11.972972972972974,3615,9,9
IND134203AAA,Naraingarh_Ward2DPP_D (Haryana),IND140501AAA,Lalru_OnkarDPP_D (Punjab),1.548780487804878,270,10,10
IND135001AAA,YamunaNagar_DC (Haryana),IND173025AAA,PaontSahib_Gurudwar_D (Himachal Pradesh),2.260869565217391,559,9,9
IND136027AAA,Kaithal_DC (Haryana),IND132039AAA,Assandh_MhrjaDPP_D (Haryana),1.8714285714285714,577,14,14
IND136118AAA,Kurukshetra_DC (Haryana),IND136128AAA,Pehowa_WdN14DPP_D (Haryana),1.3214285714285714,168,14,15
IND136128AAA,Pehowa_WdN14DPP_D (Haryana),IND136027AAA,Kaithal_DC (Haryana),2.0,333,15,15
IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),IND140118AAA,AnandprShb_PnjPiara_D (Punjab),1.7100840336134453,313,12,12
IND140118AAA,AnandprShb_PnjPiara_D (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.679245283018868,897,13,13
IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),IND140001AAA,RoopNagar_ChotiHvl_DC (Punjab),1.6,254,13,13
IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),2.0,208,12,12
IND140401AAA,Rajpura_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),2.3722027972027977,150,2,2
IND140401AAA,Rajpura_DC (Punjab),IND142401AAA,Khanna_DC (Punjab),1.5294117647058822,55,3,3
IND140401AAA,Rajpura_DC (Punjab),IND147301AAA,Mandi_Gobindgarh_DC (Punjab),1.4166666666666667,11,1,1
IND140406AAA,SirhindFatehgarh_DC (Punjab),IND140401AAA,Rajpura_DC (Punjab),1.52,92,5,7
IND140501AAA,Lalru_OnkarDPP_D (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.388888888888889,299,10,11
IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.7708333333333333,520,13,13
IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),IND160055AAA,Chandigarh_Mohali (Chandigarh),1.7333333333333334,194,13,13
IND141003AAB,Ludhiana_GillChwk_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.6428571428571428,59,5,7
IND141003AAB,Ludhiana_GillChwk_DC (Punjab),IND142026AAA,Jagraon_DC (Punjab),1.625,324,15,15
IND141010AAA,Ludhiana_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.6666666666666667,9,1,1
IND141109AAA,Raikot_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.350877192982456,300,6,11
IND141115AAA,Machhiwara_MnBzrDPP_D (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.4033251231527093,193,12,14
IND142001AAB,Moga_DPC (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),2.611940298507463,109,1,1
IND142001AAB,Moga_DPC (Punjab),IND152026AAA,Muktsar_DPC (Punjab),1.6428571428571428,788,20,20
IND142026AAA,Jagraon_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),2.682926829268293,70,1,1
IND142026AAA,Jagraon_DC (Punjab),IND141109AAA,Raikot_DC (Punjab),1.3419669669669672,184,12,12
IND142401AAA,Khanna_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.6666666666666667,93,5,5
IND143001AAA,Amritsar_DPC (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2.0012036591237363,1054,14,14
IND144001AAA,Jalandhar_DC (Punjab),IND144040AAA,Nakodar_ChowkDPP_D (Punjab),1.7,233,11,11
IND144001AAB,Jalandhar_DPC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),2.1574074074074074,1054,16,16
IND144001AAB,Jalandhar_DPC (Punjab),IND143001AAA,Amritsar_DPC (Punjab),1.4801587301587302,429,12,12
IND144001AAB,Jalandhar_DPC (Punjab),IND144401AAB,Phagwara_Lovely_D (Punjab),1.4210526315789471,95,6,11
IND144001AAB,Jalandhar_DPC (Punjab),IND144601AAA,Kapurthala_DC (Punjab),3.176470588235294,115,3,3
IND144001AAB,Jalandhar_DPC (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),5.760683760683761,558,1,1
IND144001AAC,Jalandhar_Sodal Road (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.8888888888888888,522,9,9
IND144001AAC,Jalandhar_Sodal Road (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.5461496662009004,2195,12,12
IND144040AAA,Nakodar_ChowkDPP_D (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2.142857142857143,156,7,7
IND144401AAB,Phagwara_Lovely_D (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),1.8,162,13,13
IND144514AAA,Nawanshahr_DC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.694915254237288,42,1,1
IND144514AAA,Nawanshahr_DC (Punjab),IND141115AAA,Machhiwara_MnBzrDPP_D (Punjab),1.6896551724137931,94,5,5
IND144527AAA,Garhshnker_Jagrata_D (Punjab),IND141115AAA,Machhiwara_MnBzrDPP_D (Punjab),1.814285714285714,118,4,4
IND144601AAA,Kapurthala_DC (Punjab),IND144001AAA,Jalandhar_DC (Punjab),1.8872549019607843,33,2,2
IND144601AAA,Kapurthala_DC (Punjab),IND144040AAA,Nakodar_ChowkDPP_D (Punjab),1.7,22,1,1
IND145001AAA,Pathankot_DC (Punjab),IND176201AAA,Jassur_AadiDPP_D (Himachal Pradesh),1.5872727272727274,119,6,6
IND145001AAA,Pathankot_DC (Punjab),IND176303AAA,Dalhousie_Banikhet_D (Himachal Pradesh),1.1730769230769231,19,0,1
IND147001AAB,Patiala (Punjab),IND147201AAA,Nabha_Sahni_D (Punjab),1.275,49,5,6
IND147001AAB,Patiala (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),6.882352941176471,1188,7,7
IND147001AAD,Patiala_GainMrkt_L (Punjab),IND147201AAA,Nabha_Sahni_D (Punjab),1.4482758620689655,14,1,1
IND147001AAD,Patiala_GainMrkt_L (Punjab),IND148023AAA,Malerkotla_DC (Punjab),1.234375,16,1,1
IND147001AAD,Patiala_GainMrkt_L (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),4.0625,831,5,5
IND147101AAA,Samana_PODPP_D (Punjab),IND147105AAA,Patran_MheshNGR_D (Punjab),1.346590909090909,53,4,6
IND147101AAA,Samana_PODPP_D (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),6.898305084745763,349,1,1
IND147105AAA,Patran_MheshNGR_D (Punjab),IND147101AAA,Samana_PODPP_D (Punjab),1.3703703703703705,11,1,1
IND147105AAA,Patran_MheshNGR_D (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),8.912790697674417,3666,6,6
IND147201AAA,Nabha_Sahni_D (Punjab),IND148023AAA,Malerkotla_DC (Punjab),1.0588235294117647,35,1,7
IND147301AAA,Mandi_Gobindgarh_DC (Punjab),IND140401AAA,Rajpura_DC (Punjab),1.2903225806451613,10,1,1
IND148023AAA,Malerkotla_DC (Punjab),IND148001AAA,Sangrur_DC (Punjab),1.2967741935483872,20,1,2
IND148023AAA,Malerkotla_DC (Punjab),IND148024AAB,Dhuri_DMComDPP_D (Punjab),1.894736842105263,18,1,1
IND148028AAA,Sunam_DC (Punjab),IND147001AAB,Patiala (Punjab),1.8148148148148149,429,9,9
IND148028AAA,Sunam_DC (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),1.7637880986937589,82,2,2
IND148101AAA,Barnala_DC (Punjab),IND148102AAA,Bhadaur_BChwkDPP_D (Punjab),1.3043478260869563,16,2,2
IND148102AAA,Bhadaur_BChwkDPP_D (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),1.7966101694915255,48,1,1
IND151001AAA,Bhatinda_DPC (Punjab),IND148101AAA,Barnala_DC (Punjab),1.3728813559322033,115,4,4
IND151001AAA,Bhatinda_DPC (Punjab),IND151103AAA,RampuraPhul_DC (Punjab),1.1442006269592477,11,1,2
IND151001AAA,Bhatinda_DPC (Punjab),IND151302AAA,TalwandiSabo_Wardno3_D (Punjab),0.8047619047619048,-94,1,14
IND151001AAA,Bhatinda_DPC (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.5776397515527951,1742,15,15
IND151302AAA,TalwandiSabo_Wardno3_D (Punjab),IND151505AAA,Mansa_GreenVly_D (Punjab),0.8717948717948718,-91,0,13
IND151505AAA,Mansa_GreenVly_D (Punjab),IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),1.7037037037037035,84,3,5
IND151506AAA,Jhunir_BhaRDDPP_D (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),1.44,881,9,11
IND152024AAA,Jalalabad_Muktsar_D (Punjab),IND152123AAA,Fazilka_GndhiChk_D (Punjab),2.0,33,1,1
IND152026AAA,Muktsar_DPC (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),4.672131147540983,5694,13,13
IND152026AAA,Muktsar_DPC (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),1.0089285714285714,15,0,6
IND152026AAA,Muktsar_DPC (Punjab),IND152024AAA,Jalalabad_Muktsar_D (Punjab),1.9545454545454544,22,1,1
IND152026AAA,Muktsar_DPC (Punjab),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),4.480662983425415,631,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND000000ACA,Ludhiana_MilrGanj_HB (Punjab),1.9375,1536,25,25
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1.9623416600230312,12591,54,54
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND110037AAM,Delhi_Airport_H (Delhi),1.7956989247311828,1074,7,7
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND131028AAB,Sonipat_Kundli_H (Haryana),1.900815850815851,1445,12,12
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND134203AAA,Naraingarh_Ward2DPP_D (Haryana),2.736842105263158,67,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND135001AAA,YamunaNagar_DC (Haryana),1.8387096774193548,53,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140301AAA,Chandigarh_Kharar_DC (Chandigarh),1.4166666666666665,452,13,14
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140603AAA,Zirakpur_DC (Punjab),1.2,208,7,17
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND140901AAA,Chandigarh_Mullanpr_DC (Chandigarh),1.625,657,15,15
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND142001AAB,Moga_DPC (Punjab),1.8123249299719886,1187,12,12
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND143001AAA,Amritsar_DPC (Punjab),1.9719101123595504,1964,11,11
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND144001AAB,Jalandhar_DPC (Punjab),2.142857142857143,1432,9,9
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND147001AAB,Patiala (Punjab),2.0,114,3,3
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND147001AAD,Patiala_GainMrkt_L (Punjab),2.0,252,7,7
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND147101AAA,Samana_PODPP_D (Punjab),2.1449275362318843,505,7,7
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND147105AAA,Patran_MheshNGR_D (Punjab),2.3162285136501515,234,2,2
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND151001AAA,Bhatinda_DPC (Punjab),1.715151515151515,1498,13,13
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND160003AAA,Chandigarh (Chandigarh),1.9375,31,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND160055AAA,Chandigarh_Mohali (Chandigarh),1.0573467230443974,105,3,14
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND160102AAC,Chandigarh_Raiprvlg_L (Chandigarh),1.7182539682539684,730,24,24
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),2.146067415730337,1375,13,13
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),2.0285714285714285,1895,11,11
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),1.2878787878787878,20,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND174307AAA,Bangana_Bhaleti_D (Himachal Pradesh),1.3480662983425415,927,13,13
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND176041AAA,Bhota_BpassDPP_D (Himachal Pradesh),1.4009661835748792,84,1,1
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),1.8543689320388348,530,2,2
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),1.896694214876033,1104,5,5
IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),IND562132AAA,Bangalore_Nelmngla_H (Karnataka),2.24303497332543,2098,1,1
IND160003AAA,Chandigarh (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.914285714285714,68,1,1
IND160055AAA,Chandigarh_Mohali (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.3192137320044297,289,7,14
IND160102AAC,Chandigarh_Raiprvlg_L (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.9563025210084035,867,24,24
IND160102AAD,Chandigarh_Raiprkln_C (Chandigarh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.6142857142857143,124,6,6
IND160102AAD,Chandigarh_Raiprkln_C (Chandigarh),IND160002AAD,Chandigarh_Mehmdpur_P (Punjab),2.057142857142857,126,3,3
IND173025AAA,PaontSahib_Gurudwar_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.2169481654047756,1102,8,8
IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),IND134102AAA,Kalka_Pinjore_DC (Haryana),3.735294117647059,188,2,2
IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.9895833333333333,96,1,1
IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),IND173220AAA,Parwanoo_Central_D_1 (Himachal Pradesh),3.185185185185185,304,5,5
IND173220AAA,Parwanoo_Central_D_1 (Himachal Pradesh),IND173212AAA,Solan_MohanPrk_D (Himachal Pradesh),3.4242424242424243,81,1,1
IND173220AAA,Parwanoo_Central_D_1 (Himachal Pradesh),IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),2.4914772727272725,62,2,2
IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),IND175018AAA,SundarNgr_Bhogpur_D (Himachal Pradesh),2.4735449735449735,476,10,10
IND174021AAA,Ghumarwin_Gndhichk_D (Himachal Pradesh),IND176048AAA,Jahu_Sulgwan_D (Himachal Pradesh),2.064516129032258,336,11,11
IND174101AAB,Nalagarh_Central_DPP_2 (Himachal Pradesh),IND134102AAA,Kalka_Pinjore_DC (Haryana),2.5454545454545454,35,1,1
IND174101AAB,Nalagarh_Central_DPP_2 (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.5844155844155843,1097,9,9
IND174103AAA,Baddi_ByePass_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.6743554952510182,224,2,2
IND174307AAA,Bangana_Bhaleti_D (Himachal Pradesh),IND176041AAA,Bhota_BpassDPP_D (Himachal Pradesh),1.1607142857142858,169,4,11
IND175001AAA,Mandi_PlaceCol_D (Himachal Pradesh),IND175101AAA,Kullu_AkhraBzr_D (Himachal Pradesh),1.908578263841422,776,10,10
IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),IND174001AAA,BilaspurHP_Indsarea_D (Himachal Pradesh),7.208955223880597,10937,13,13
IND175018AAA,SundarNgr_Bhogpur_D (Himachal Pradesh),IND175001AAA,Mandi_PlaceCol_D (Himachal Pradesh),2.9444444444444446,307,9,9
IND175101AAA,Kullu_AkhraBzr_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.4113207547169813,375,1,1
IND176048AAA,Jahu_Sulgwan_D (Himachal Pradesh),IND175015AAA,JognderNgr_Dhelu_D (Himachal Pradesh),1.8387096774193548,855,11,11
IND176061AAA,Palampur_Cnsrvila_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),3.98932384341637,841,1,1
IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh),IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),2.032258064516129,278,9,9
IND176201AAA,Jassur_AadiDPP_D (Himachal Pradesh),IND176303AAA,Dalhousie_Banikhet_D (Himachal Pradesh),1.5810810810810811,422,9,9
IND176215AAA,Dharamshala_GrudwrRd_D (Himachal Pradesh),IND176061AAA,Palampur_Cnsrvila_D (Himachal Pradesh),1.8723404255319147,84,2,2
IND176303AAA,Dalhousie_Banikhet_D (Himachal Pradesh),IND176310AAA,Chamba_Bangotu_D (Himachal Pradesh),1.3156108597285068,2627,7,10
IND176310AAA,Chamba_Bangotu_D (Himachal Pradesh),IND145001AAA,Pathankot_DC (Punjab),6.141176470588236,11464,13,13
IND177001AAA,Hamirpur_GutmgrCl_D (Himachal Pradesh),IND176110AAB,Sujanpur_SainkSCL_D (Himachal Pradesh),1.7333333333333334,142,7,7
IND177033AAA,Nadaun_Ward6_D (Himachal Pradesh),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),2.2861927073947257,3421,12,12
IND177101AAA,DehraGopipur_Central_D_1 (Himachal Pradesh),IND176001AAA,Kangra_Gurkhari_D (Himachal Pradesh),1.6685792349726776,83,2,2
IND177203AAA,Amb_Adrshngr_D (Himachal Pradesh),IND177101AAA,DehraGopipur_Central_D_1 (Himachal Pradesh),1.4210526315789473,34,2,2
IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),1.4138257575757576,60,4,4
IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.9765886287625416,293,1,1
IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),IND181201AAB,Akhnoor_ThthiCwk_D (Jammu & Kashmir),3.083333333333333,149,3,3
IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),1.6666666666666667,70,3,3
IND181201AAB,Akhnoor_ThthiCwk_D (Jammu & Kashmir),IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),4.976851851851852,651,6,6
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.8602620087336244,593,3,3
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),1.4858190237314297,72,2,2
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),IND181152AAB,Jammu_Central_I_1 (Jammu & Kashmir),1.4722222222222223,35,1,1
IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),1.2682926829268293,24,1,2
IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),IND160002AAC,Chandigarh_Mehmdpur_H (Punjab),1.861078257441356,1171,4,4
IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),IND181152AAA,Jammu_TrnptNgr_L (Jammu & Kashmir),1.3333333333333333,12,1,1
IND184121AAA,Samba_Wardno13_D (Jammu & Kashmir),IND184104AAA,Kathua_BOB_D (Jammu & Kashmir),1.5746794871794871,47,1,2
IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),3.0619047619047617,115,4,4
IND201005AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),3.066666666666667,32,1,1
IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND201001AAA,Ghaziabad_Patel Nagar (Uttar Pradesh),1.5224358974358974,15,2,2
IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND201005AAA,Ghaziabad_RjndrNgr_DC (Uttar Pradesh),3.346638655462185,79,2,2
IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),5.1,83,1,1
IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),IND245304AAA,Pilkhuwa_HapurRD_D (Uttar Pradesh),2.1578947368421053,503,11,11
IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),IND110044AAB,Del_Okhla_PC (Delhi),1.6984848484848485,263,9,10
IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),IND201007AAA,GZB_Mohan_Nagar_DPC (Uttar Pradesh),3.7666666666666666,85,1,2
IND201007AAB,Ghaziabad_MohanNgr_C (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2.75,158,5,5
IND201204AAA,Modinagar_SikriKla_DC (Uttar Pradesh),IND250002AAA,Meerut (Uttar Pradesh),1.681818181818182,92,5,5
IND201301AAD,NOI_RPC (Delhi),IND110037AAM,Delhi_Airport_H (Delhi),5.109649122807017,305,2,2
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),1.695046439628483,212,12,12
IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),IND203205AAA,Sikandrabd_GTRoad_D (Uttar Pradesh),2.130434782608696,669,13,13
IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),1.4814814814814814,104,7,7
IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),IND201307AAA,Noida_Chukhndi_D (Uttar Pradesh),1.2,29,2,5
IND201301AAM,Noida_Sector63_L (Uttar Pradesh),IND000000ACB,Gurgaon_Bilaspur_HB (Haryana),1.9387755102040816,1662,21,21
IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2.071428571428572,293,14,14
IND201306AAA,Noida_Surajpur_DC (Uttar Pradesh),IND201301AAF,Noida_Sec 02_DPC (Uttar Pradesh),2.8181818181818183,269,7,7
IND201306AAA,Noida_Surajpur_DC (Uttar Pradesh),IND201304AAA,Noida_Sec-83_DC (Uttar Pradesh),10.875,159,1,1
IND201307AAA,Noida_Chukhndi_D (Uttar Pradesh),IND201301AAL,Dadri_ICDCant_D (Uttar Pradesh),1.1861471861471862,234,9,20
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),IND110037AAM,Delhi_Airport_H (Delhi),2.068702290076336,141,1,1
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),IND205001AAB,Mainpuri_Agraroad_I (Uttar Pradesh),2.519047619047619,1334,8,8
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),IND207123AAA,Kasganj_BnkrGate_D (Uttar Pradesh),2.757256894049347,186,2,2
IND202001AAB,Aligarh_KhirByps_I (Uttar Pradesh),IND282002AAD,Unknown Destination,1.7564102564102564,214,3,3
IND202001AAC,Aligarh_Central_D_2 (Uttar Pradesh),IND204215AAA,SikandraRao_JydevNGR_D (Uttar Pradesh),2.689814814814815,175,4,4
IND203001AAA,Bulndshahr_Ymunpurm_D (Uttar Pradesh),IND203131AAA,Khurja_Pnjbiyon_D (Uttar Pradesh),3.4093406593406597,127,4,4
IND203131AAA,Khurja_Pnjbiyon_D (Uttar Pradesh),IND203135AAA,Jewar_SJRoad_D (Uttar Pradesh),1.5263157894736843,234,11,11
